frame_number,object_type,track_id,bbox,confidence,shirt_color,shirt_number,speed,distance,timestamp_ms
68,player,9,"497.0, 203.0, 510.0, 231.0",0.550891638,"85,77,66",None,0,0,2680
68,player,27,"368.0, 204.0, 384.0, 248.0",0.736201048,"219,217,189",None,0,0,2680
68,player,15,"391.0, 196.0, 402.0, 229.0",0.524024546,"177,184,125",None,0,0,2680
69,player,2,"488.0, 247.0, 513.0, 286.0",0.881461024,"125,101,104",None,0,0,2720
69,player,6,"317.0, 227.0, 342.0, 285.0",0.79946506,"195,170,171",None,0,0,2720
69,player,7,"515.0, 251.0, 532.0, 301.0",0.752604961,"238,244,213",None,0,0,2720
69,player,4,"406.0, 250.0, 428.0, 311.0",0.837327003,"170,165,143",None,0,0,2720
69,player,17,"160.0, 221.0, 180.0, 272.0",0.873025715,"156,178,110",None,0,0,2720
69,player,12,"43.0, 242.0, 58.0, 285.0",0.840310276,"126,84,135",None,0,0,2720
69,player,5,"323.0, 195.0, 339.0, 227.0",0.791492879,"217,225,174",None,0,0,2720
69,player,3,"223.0, 206.0, 239.0, 247.0",0.878096998,"201,215,171",None,0,0,2720
69,player,27,"372.0, 205.0, 387.0, 248.0",0.793749571,"220,216,188",None,0,0,2720
69,player,15,"393.0, 197.0, 405.0, 229.0",0.711430967,"183,192,132",None,0,0,2720
70,player,2,"489.0, 247.0, 514.0, 286.0",0.901991546,"126,103,107",None,0,0,2760
70,player,6,"324.0, 229.0, 349.0, 288.0",0.733293235,"198,178,171",None,0,0,2760
70,player,7,"515.0, 251.0, 532.0, 301.0",0.740658104,"230,236,205",None,0,0,2760
70,player,4,"409.0, 251.0, 431.0, 312.0",0.857309699,"167,162,146",None,0,0,2760
70,player,17,"163.0, 221.0, 183.0, 272.0",0.892474592,"154,177,111",None,0,0,2760
70,player,12,"43.0, 242.0, 58.0, 285.0",0.834930599,"125,84,134",None,0,0,2760
70,player,5,"326.0, 195.0, 341.0, 227.0",0.818956971,"220,227,175",None,0,0,2760
70,player,3,"223.0, 205.0, 240.0, 248.0",0.832150817,"141,136,131",None,0,0,2760
70,player,27,"377.0, 206.0, 392.0, 248.0",0.71230197,"219,214,193",None,0,0,2760
70,player,15,"396.0, 198.0, 407.0, 230.0",0.726132274,"175,184,125",None,0,0,2760
71,player,2,"489.0, 247.0, 515.0, 286.0",0.878529966,"126,103,107",None,0,0,2800
71,player,6,"331.0, 230.0, 354.0, 287.0",0.781787276,"201,180,175",None,0,0,2800
71,player,7,"514.0, 251.0, 532.0, 301.0",0.685781956,"222,228,194",None,0,0,2800
71,player,4,"411.0, 252.0, 433.0, 312.0",0.839793801,"168,161,153",None,0,0,2800
71,player,17,"165.0, 221.0, 185.0, 271.0",0.873022616,"154,175,112",None,0,0,2800
71,player,12,"43.0, 241.0, 59.0, 287.0",0.824945509,"72,61,64",None,0,0,2800
71,player,5,"328.0, 195.0, 344.0, 228.0",0.817076564,"155,137,143",None,0,0,2800
71,player,3,"225.0, 205.0, 242.0, 248.0",0.821585596,"140,136,129",None,0,0,2800
71,player,27,"379.0, 206.0, 394.0, 248.0",0.769523203,"220,220,190",None,0,0,2800
71,player,15,"398.0, 198.0, 409.0, 231.0",0.716555893,"180,193,123",None,0,0,2800
296,player,53,"375.0, 193.0, 388.0, 226.0",0.770643115,"177,179,134",None,0,0,11800
296,player,50,"131.0, 206.0, 143.0, 240.0",0.528341949,"75,64,62",None,0,0,11800
296,player,56,"3.0, 252.0, 13.0, 292.0",0.717633128,"101,94,99",None,0,0,11800
296,player,46,"474.0, 196.0, 482.0, 223.0",0.504826486,"96,78,79",None,0,0,11800
532,player,63,"301.0, 236.0, 328.0, 300.0",0.845128298,"231,229,225",None,0,0,21240
118,player,2,"530.0, 254.0, 565.0, 304.0",0.860636115,"134,175,77",None,0,0,4680
118,player,7,"571.0, 262.0, 589.0, 310.0",0.800874054,"119,133,76",None,0,0,4680
118,player,17,"254.0, 217.0, 273.0, 272.0",0.854713321,"235,231,224",None,0,0,4680
118,player,12,"61.0, 243.0, 78.0, 292.0",0.857245266,"141,91,146",None,0,0,4680
72,player,2,"490.0, 247.0, 515.0, 286.0",0.873277426,"131,110,114",None,0,0,2840
72,player,6,"335.0, 231.0, 358.0, 286.0",0.820810616,"213,183,183",None,0,0,2840
72,player,7,"515.0, 251.0, 532.0, 301.0",0.716078162,"224,228,192",None,0,0,2840
72,player,4,"414.0, 252.0, 436.0, 313.0",0.905860126,"172,163,164",None,0,0,2840
72,player,17,"168.0, 221.0, 187.0, 270.0",0.820836067,"155,177,120",None,0,0,2840
72,player,12,"44.0, 241.0, 59.0, 287.0",0.834005237,"72,61,64",None,0,0,2840
72,player,5,"330.0, 194.0, 346.0, 227.0",0.794197083,"152,137,142",None,0,0,2840
72,player,3,"226.0, 204.0, 243.0, 248.0",0.744909525,"143,139,131",None,0,0,2840
72,player,27,"382.0, 206.0, 398.0, 248.0",0.849744737,"218,218,187",None,0,0,2840
72,player,15,"401.0, 198.0, 411.0, 230.0",0.689923644,"170,184,114",None,0,0,2840
118,player,5,"403.0, 197.0, 418.0, 231.0",0.826216519,"183,192,138",None,0,0,4680
118,player,3,"290.0, 201.0, 303.0, 241.0",0.832156181,"149,148,152",None,0,0,4680
118,player,31,"445.0, 215.0, 462.0, 254.0",0.790532112,"182,158,165",None,0,0,4680
118,player,32,"431.0, 198.0, 443.0, 232.0",0.748815894,"142,156,90",None,0,0,4680
118,player,4,"450.0, 239.0, 473.0, 295.0",0.82580018,"179,175,172",None,0,0,4680
118,player,6,"510.0, 246.0, 530.0, 301.0",0.73274982,"152,117,125",None,0,0,4680
532,player,69,"106.0, 228.0, 120.0, 275.0",0.79838866,"129,115,114",None,0,0,21240
532,player,50,"210.0, 211.0, 221.0, 259.0",0.815006316,"140,105,158",None,0,0,21240
73,player,2,"491.0, 247.0, 516.0, 286.0",0.860919654,"130,105,112",None,0,0,2880
73,player,6,"341.0, 231.0, 364.0, 287.0",0.824114263,"206,178,177",None,0,0,2880
73,player,7,"515.0, 251.0, 532.0, 301.0",0.7559672,"225,230,198",None,0,0,2880
73,player,4,"416.0, 252.0, 438.0, 313.0",0.856987536,"174,168,171",None,0,0,2880
73,player,17,"172.0, 220.0, 190.0, 270.0",0.839743137,"157,178,123",None,0,0,2880
73,player,12,"44.0, 242.0, 60.0, 287.0",0.844235957,"71,64,64",None,0,0,2880
73,player,5,"333.0, 194.0, 349.0, 228.0",0.798192859,"155,141,146",None,0,0,2880
73,player,3,"228.0, 204.0, 245.0, 249.0",0.653360605,"147,145,136",None,0,0,2880
73,player,27,"385.0, 206.0, 402.0, 248.0",0.825462401,"215,213,185",None,0,0,2880
73,player,15,"402.0, 199.0, 413.0, 231.0",0.718809783,"176,187,118",None,0,0,2880
119,player,2,"533.0, 255.0, 568.0, 304.0",0.870790958,"133,175,73",None,0,0,4720
119,player,7,"572.0, 262.0, 589.0, 310.0",0.79651314,"118,131,78",None,0,0,4720
119,player,17,"255.0, 217.0, 273.0, 272.0",0.852952957,"235,230,219",None,0,0,4720
74,player,2,"492.0, 247.0, 517.0, 286.0",0.84915185,"122,141,90",None,0,0,2920
74,player,6,"347.0, 232.0, 371.0, 288.0",0.864602804,"197,167,167",None,0,0,2920
74,player,7,"515.0, 252.0, 532.0, 302.0",0.758268535,"225,228,199",None,0,0,2920
74,player,4,"418.0, 251.0, 440.0, 312.0",0.872837365,"174,168,171",None,0,0,2920
74,player,17,"175.0, 220.0, 193.0, 269.0",0.82224828,"154,176,122",None,0,0,2920
74,player,12,"44.0, 242.0, 60.0, 287.0",0.846327126,"73,66,64",None,0,0,2920
74,player,5,"337.0, 194.0, 352.0, 228.0",0.707314074,"157,142,149",None,0,0,2920
74,player,3,"231.0, 204.0, 247.0, 247.0",0.638072252,"146,144,135",None,0,0,2920
74,player,27,"387.0, 206.0, 405.0, 248.0",0.861282289,"213,211,183",None,0,0,2920
74,player,15,"404.0, 198.0, 415.0, 230.0",0.651660502,"168,180,113",None,0,0,2920
75,player,2,"493.0, 247.0, 517.0, 285.0",0.792728841,"122,141,90",None,0,0,2960
75,player,6,"356.0, 232.0, 380.0, 289.0",0.856766343,"190,176,164",None,0,0,2960
75,player,7,"515.0, 252.0, 533.0, 302.0",0.757805049,"224,222,194",None,0,0,2960
75,player,4,"420.0, 250.0, 442.0, 311.0",0.878599703,"168,163,164",None,0,0,2960
75,player,17,"178.0, 219.0, 197.0, 269.0",0.857941329,"160,181,126",None,0,0,2960
75,player,12,"45.0, 242.0, 60.0, 287.0",0.851848841,"76,67,71",None,0,0,2960
75,player,5,"340.0, 194.0, 355.0, 228.0",0.751718819,"160,140,149",None,0,0,2960
75,player,3,"234.0, 204.0, 248.0, 246.0",0.766831219,"191,201,171",None,0,0,2960
75,player,27,"392.0, 206.0, 409.0, 248.0",0.572243035,"207,205,178",None,0,0,2960
75,player,15,"407.0, 198.0, 416.0, 225.0",0.543992758,"169,173,112",None,0,0,2960
214,player,2,"440.0, 203.0, 453.0, 238.0",0.666041136,"110,104,84",None,0,0,8520
76,player,2,"495.0, 247.0, 520.0, 285.0",0.856425941,"125,146,92",None,0,0,3000
76,player,6,"363.0, 233.0, 386.0, 289.0",0.727195442,"191,174,161",None,0,0,3000
76,player,7,"516.0, 253.0, 533.0, 303.0",0.851400197,"110,105,78",None,0,0,3000
76,player,4,"422.0, 249.0, 444.0, 310.0",0.865949512,"162,156,150",None,0,0,3000
76,player,17,"181.0, 218.0, 200.0, 269.0",0.840750396,"153,169,134",None,0,0,3000
76,player,12,"45.0, 242.0, 61.0, 287.0",0.888303697,"75,71,77",None,0,0,3000
76,player,5,"343.0, 194.0, 358.0, 229.0",0.827139735,"159,132,148",None,0,0,3000
76,player,3,"236.0, 204.0, 250.0, 245.0",0.78806448,"149,145,154",None,0,0,3000
76,player,27,"396.0, 206.0, 413.0, 248.0",0.65067482,"186,191,160",None,0,0,3000
76,player,15,"409.0, 199.0, 419.0, 229.0",0.720157444,"154,169,109",None,0,0,3000
77,player,2,"496.0, 247.0, 522.0, 285.0",0.853964269,"134,150,91",None,0,0,3040
77,player,6,"369.0, 233.0, 392.0, 290.0",0.822277844,"183,172,156",None,0,0,3040
77,player,7,"517.0, 254.0, 534.0, 304.0",0.838251889,"107,105,74",None,0,0,3040
77,player,4,"425.0, 249.0, 446.0, 308.0",0.879019976,"161,156,152",None,0,0,3040
77,player,17,"183.0, 218.0, 203.0, 269.0",0.882323325,"244,242,239",None,0,0,3040
77,player,12,"45.0, 242.0, 61.0, 287.0",0.872077823,"80,75,80",None,0,0,3040
77,player,5,"345.0, 193.0, 361.0, 229.0",0.826288581,"149,124,142",None,0,0,3040
77,player,3,"237.0, 204.0, 252.0, 246.0",0.824102044,"196,206,173",None,0,0,3040
77,player,27,"399.0, 206.0, 416.0, 248.0",0.750387669,"190,187,164",None,0,0,3040
77,player,15,"410.0, 199.0, 420.0, 231.0",0.662240386,"86,67,54",None,0,0,3040
78,player,2,"494.0, 247.0, 521.0, 285.0",0.792464852,"107,87,85",None,0,0,3080
78,player,6,"374.0, 233.0, 397.0, 290.0",0.847941041,"182,171,155",None,0,0,3080
78,player,7,"517.0, 254.0, 535.0, 305.0",0.842293143,"234,231,207",None,0,0,3080
78,player,4,"426.0, 249.0, 448.0, 308.0",0.887745559,"160,156,155",None,0,0,3080
78,player,17,"185.0, 219.0, 205.0, 268.0",0.866219461,"243,242,241",None,0,0,3080
78,player,12,"46.0, 242.0, 62.0, 288.0",0.869153142,"75,71,74",None,0,0,3080
78,player,5,"347.0, 193.0, 363.0, 229.0",0.8424564,"206,213,181",None,0,0,3080
78,player,3,"239.0, 204.0, 254.0, 247.0",0.817731619,"199,207,177",None,0,0,3080
78,player,27,"402.0, 205.0, 419.0, 248.0",0.806188762,"191,188,165",None,0,0,3080
79,player,5,"349.0, 193.0, 364.0, 229.0",0.819797337,"147,121,141",None,0,0,3120
79,player,3,"240.0, 204.0, 255.0, 247.0",0.84995234,"198,206,178",None,0,0,3120
79,player,27,"405.0, 204.0, 421.0, 248.0",0.747061431,"191,187,163",None,0,0,3120
119,player,12,"61.0, 243.0, 79.0, 293.0",0.872838199,"87,78,75",None,0,0,4720
119,player,5,"403.0, 197.0, 418.0, 231.0",0.836886823,"180,188,133",None,0,0,4720
119,player,3,"291.0, 202.0, 304.0, 241.0",0.826483309,"156,152,155",None,0,0,4720
119,player,31,"445.0, 215.0, 463.0, 254.0",0.714543164,"127,117,89",None,0,0,4720
119,player,32,"431.0, 197.0, 443.0, 232.0",0.749513268,"140,158,89",None,0,0,4720
119,player,4,"449.0, 239.0, 473.0, 293.0",0.817338228,"181,177,176",None,0,0,4720
80,player,2,"497.0, 246.0, 524.0, 286.0",0.865755677,"109,90,86",None,0,0,3160
80,player,6,"383.0, 232.0, 406.0, 289.0",0.851022065,"191,165,160",None,0,0,3160
80,player,7,"518.0, 255.0, 537.0, 305.0",0.818084538,"235,232,208",None,0,0,3160
80,player,4,"432.0, 250.0, 454.0, 308.0",0.913984656,"163,162,160",None,0,0,3160
80,player,17,"189.0, 219.0, 209.0, 271.0",0.808865845,"243,240,235",None,0,0,3160
80,player,12,"46.0, 242.0, 62.0, 289.0",0.87683779,"73,67,65",None,0,0,3160
80,player,5,"352.0, 194.0, 367.0, 229.0",0.784545898,"203,213,172",None,0,0,3160
80,player,3,"240.0, 205.0, 256.0, 246.0",0.843510389,"196,205,170",None,0,0,3160
80,player,27,"408.0, 205.0, 424.0, 248.0",0.77366668,"195,190,169",None,0,0,3160
81,player,2,"496.0, 245.0, 524.0, 286.0",0.905472338,"114,92,91",None,0,0,3200
81,player,6,"390.0, 233.0, 412.0, 288.0",0.811825395,"199,171,163",None,0,0,3200
81,player,7,"519.0, 255.0, 537.0, 305.0",0.857935548,"146,188,81",None,0,0,3200
81,player,4,"434.0, 250.0, 456.0, 307.0",0.89990437,"172,169,168",None,0,0,3200
81,player,17,"191.0, 218.0, 211.0, 272.0",0.794761896,"160,175,142",None,0,0,3200
81,player,12,"47.0, 242.0, 63.0, 289.0",0.878593504,"68,62,66",None,0,0,3200
81,player,5,"355.0, 194.0, 370.0, 230.0",0.697409213,"208,211,176",None,0,0,3200
81,player,3,"241.0, 205.0, 256.0, 246.0",0.779377818,"193,201,171",None,0,0,3200
81,player,27,"411.0, 205.0, 427.0, 248.0",0.714930415,"195,190,169",None,0,0,3200
82,player,2,"495.0, 245.0, 523.0, 286.0",0.894551337,"114,91,96",None,0,0,3240
82,player,6,"397.0, 235.0, 419.0, 292.0",0.841054022,"217,186,180",None,0,0,3240
82,player,7,"522.0, 256.0, 540.0, 304.0",0.827129066,"142,177,84",None,0,0,3240
82,player,4,"436.0, 250.0, 459.0, 307.0",0.917167246,"175,172,171",None,0,0,3240
82,player,17,"194.0, 217.0, 213.0, 271.0",0.76865989,"246,242,235",None,0,0,3240
82,player,12,"47.0, 242.0, 63.0, 289.0",0.88579905,"71,63,70",None,0,0,3240
82,player,5,"358.0, 194.0, 373.0, 230.0",0.782875478,"205,216,173",None,0,0,3240
82,player,3,"242.0, 205.0, 257.0, 245.0",0.814056098,"190,198,168",None,0,0,3240
82,player,27,"413.0, 202.0, 430.0, 249.0",0.798235118,"161,127,144",None,0,0,3240
83,player,2,"494.0, 244.0, 522.0, 285.0",0.889169097,"117,91,93",None,0,0,3280
83,player,6,"402.0, 235.0, 424.0, 292.0",0.828633785,"214,183,177",None,0,0,3280
83,player,7,"524.0, 257.0, 541.0, 305.0",0.8420645,"128,169,80",None,0,0,3280
83,player,4,"437.0, 250.0, 460.0, 307.0",0.900020123,"179,177,173",None,0,0,3280
83,player,17,"197.0, 217.0, 217.0, 272.0",0.842935801,"242,238,230",None,0,0,3280
83,player,12,"47.0, 242.0, 63.0, 289.0",0.885131955,"129,88,138",None,0,0,3280
83,player,5,"359.0, 194.0, 374.0, 230.0",0.807317376,"205,218,169",None,0,0,3280
83,player,3,"243.0, 205.0, 258.0, 245.0",0.802752197,"195,204,169",None,0,0,3280
83,player,27,"416.0, 203.0, 433.0, 249.0",0.727270722,"160,127,145",None,0,0,3280
84,player,2,"494.0, 244.0, 522.0, 284.0",0.899564803,"126,148,90",None,0,0,3320
84,player,6,"406.0, 236.0, 429.0, 293.0",0.878103256,"201,175,164",None,0,0,3320
84,player,7,"525.0, 258.0, 542.0, 305.0",0.845026612,"129,168,81",None,0,0,3320
84,player,4,"438.0, 249.0, 462.0, 307.0",0.889023244,"182,181,179",None,0,0,3320
84,player,17,"200.0, 217.0, 220.0, 272.0",0.873391449,"182,194,167",None,0,0,3320
84,player,12,"48.0, 242.0, 64.0, 289.0",0.865517795,"128,89,136",None,0,0,3320
84,player,5,"361.0, 194.0, 377.0, 230.0",0.830383241,"206,218,165",None,0,0,3320
84,player,3,"245.0, 205.0, 260.0, 244.0",0.773297608,"198,207,173",None,0,0,3320
84,player,27,"420.0, 200.0, 437.0, 249.0",0.797247887,"159,124,134",None,0,0,3320
85,player,2,"495.0, 243.0, 522.0, 283.0",0.888131857,"123,148,86",None,0,0,3360
85,player,6,"410.0, 236.0, 433.0, 294.0",0.86149627,"208,182,173",None,0,0,3360
85,player,7,"526.0, 259.0, 543.0, 306.0",0.856982052,"135,170,78",None,0,0,3360
85,player,4,"438.0, 248.0, 463.0, 308.0",0.859478593,"185,185,185",None,0,0,3360
85,player,17,"204.0, 217.0, 222.0, 269.0",0.860269845,"192,203,172",None,0,0,3360
85,player,12,"48.0, 242.0, 64.0, 289.0",0.865004361,"130,89,133",None,0,0,3360
85,player,5,"364.0, 194.0, 379.0, 230.0",0.825947464,"202,215,164",None,0,0,3360
85,player,3,"247.0, 204.0, 262.0, 245.0",0.629207611,"197,204,172",None,0,0,3360
85,player,27,"423.0, 200.0, 440.0, 247.0",0.56655854,"97,94,67",None,0,0,3360
86,player,2,"496.0, 243.0, 523.0, 282.0",0.886973619,"123,146,87",None,0,0,3400
86,player,6,"415.0, 236.0, 439.0, 294.0",0.874415934,"211,181,171",None,0,0,3400
86,player,7,"527.0, 260.0, 544.0, 306.0",0.866346002,"138,173,78",None,0,0,3400
86,player,4,"439.0, 247.0, 465.0, 307.0",0.859591246,"185,184,182",None,0,0,3400
86,player,17,"205.0, 217.0, 223.0, 268.0",0.875570834,"182,191,169",None,0,0,3400
86,player,12,"49.0, 242.0, 65.0, 289.0",0.880145133,"71,64,67",None,0,0,3400
86,player,5,"365.0, 194.0, 382.0, 231.0",0.825071037,"207,220,168",None,0,0,3400
86,player,3,"250.0, 204.0, 264.0, 245.0",0.750578761,"157,159,162",None,0,0,3400
86,player,27,"427.0, 205.0, 442.0, 247.0",0.694656193,"153,171,93",None,0,0,3400
87,player,2,"498.0, 242.0, 524.0, 281.0",0.892737031,"121,148,86",None,0,0,3440
87,player,6,"419.0, 236.0, 443.0, 294.0",0.747116506,"214,183,172",None,0,0,3440
87,player,7,"528.0, 260.0, 546.0, 306.0",0.867855608,"140,176,79",None,0,0,3440
87,player,4,"440.0, 247.0, 466.0, 307.0",0.709348381,"187,184,179",None,0,0,3440
87,player,17,"206.0, 217.0, 224.0, 267.0",0.863243282,"236,228,223",None,0,0,3440
87,player,12,"50.0, 242.0, 66.0, 289.0",0.876925707,"131,92,141",None,0,0,3440
87,player,5,"368.0, 194.0, 384.0, 230.0",0.819836795,"201,221,166",None,0,0,3440
87,player,3,"252.0, 204.0, 265.0, 244.0",0.738850355,"153,154,156",None,0,0,3440
87,player,27,"429.0, 206.0, 444.0, 246.0",0.547583461,"148,169,100",None,0,0,3440
88,player,2,"499.0, 242.0, 526.0, 280.0",0.898304403,"121,149,88",None,0,0,3480
88,player,6,"425.0, 237.0, 447.0, 295.0",0.587661386,"206,178,164",None,0,0,3480
88,player,7,"529.0, 260.0, 548.0, 306.0",0.853751183,"143,179,80",None,0,0,3480
88,player,4,"442.0, 247.0, 468.0, 305.0",0.625888169,"187,182,171",None,0,0,3480
88,player,17,"208.0, 217.0, 226.0, 267.0",0.859172523,"186,195,173",None,0,0,3480
88,player,12,"51.0, 242.0, 67.0, 289.0",0.861937284,"129,90,134",None,0,0,3480
88,player,5,"370.0, 195.0, 386.0, 230.0",0.798659563,"203,219,163",None,0,0,3480
88,player,3,"253.0, 204.0, 266.0, 244.0",0.794674814,"198,206,176",None,0,0,3480
89,player,2,"500.0, 242.0, 528.0, 280.0",0.89692986,"125,150,87",None,0,0,3520
89,player,6,"429.0, 237.0, 451.0, 295.0",0.680672407,"201,176,157",None,0,0,3520
89,player,7,"531.0, 259.0, 551.0, 306.0",0.854383767,"151,197,69",None,0,0,3520
89,player,17,"209.0, 217.0, 226.0, 266.0",0.83774811,"224,220,211",None,0,0,3520
89,player,12,"52.0, 242.0, 68.0, 289.0",0.876331508,"134,91,138",None,0,0,3520
89,player,5,"374.0, 195.0, 389.0, 230.0",0.797699332,"204,218,160",None,0,0,3520
89,player,3,"255.0, 204.0, 268.0, 243.0",0.794609308,"201,208,182",None,0,0,3520
119,player,6,"510.0, 246.0, 530.0, 301.0",0.808980644,"183,173,146",None,0,0,4720
532,player,35,"603.0, 233.0, 612.0, 260.0",0.721539378,"79,77,50",None,0,0,21240
532,player,49,"353.0, 183.0, 364.0, 213.0",0.834916651,"122,97,118",None,0,0,21240
532,player,98,"377.0, 201.0, 392.0, 234.0",0.769708335,"202,213,176",None,0,0,21240
532,player,103,"524.0, 212.0, 535.0, 243.0",0.53244853,"116,91,102",None,0,0,21240
532,player,105,"428.0, 199.0, 441.0, 234.0",0.671820939,"130,160,76",None,0,0,21240
297,player,6,"337.0, 199.0, 351.0, 240.0",0.608509064,"184,137,175",None,0,0,11840
297,player,12,"149.0, 207.0, 160.0, 243.0",0.777790904,"94,80,90",None,0,0,11840
90,player,2,"502.0, 242.0, 530.0, 280.0",0.87956208,"122,145,91",None,0,0,3560
90,player,6,"433.0, 239.0, 454.0, 295.0",0.69355768,"192,173,149",None,0,0,3560
90,player,7,"534.0, 259.0, 554.0, 307.0",0.854902625,"214,216,171",None,0,0,3560
90,player,17,"211.0, 217.0, 228.0, 268.0",0.794620156,"235,232,227",None,0,0,3560
90,player,12,"52.0, 243.0, 69.0, 289.0",0.86961484,"100,82,101",None,0,0,3560
90,player,5,"377.0, 195.0, 392.0, 230.0",0.788892567,"203,214,157",None,0,0,3560
90,player,3,"256.0, 204.0, 269.0, 243.0",0.817404449,"202,209,183",None,0,0,3560
90,player,31,"432.0, 209.0, 447.0, 243.0",0.656902373,"98,76,75",None,0,0,3560
90,player,4,"446.0, 248.0, 471.0, 305.0",0.767154694,"185,181,172",None,0,0,3560
91,player,2,"502.0, 243.0, 531.0, 280.0",0.858944118,"108,85,93",None,0,0,3600
91,player,6,"439.0, 242.0, 459.0, 296.0",0.716482699,"189,171,162",None,0,0,3600
91,player,7,"537.0, 259.0, 558.0, 308.0",0.81590873,"207,215,165",None,0,0,3600
91,player,17,"212.0, 217.0, 229.0, 268.0",0.783592761,"228,223,214",None,0,0,3600
91,player,12,"52.0, 243.0, 69.0, 289.0",0.863622606,"110,128,100",None,0,0,3600
91,player,5,"380.0, 195.0, 394.0, 230.0",0.784877896,"198,203,146",None,0,0,3600
91,player,3,"257.0, 204.0, 271.0, 243.0",0.839155674,"203,209,181",None,0,0,3600
91,player,31,"433.0, 209.0, 449.0, 247.0",0.674670517,"92,73,67",None,0,0,3600
91,player,32,"429.0, 201.0, 438.0, 233.0",0.649792373,"80,73,58",None,0,0,3600
91,player,4,"447.0, 248.0, 471.0, 306.0",0.768428564,"198,182,178",None,0,0,3600
92,player,2,"504.0, 243.0, 533.0, 280.0",0.90610075,"108,81,92",None,0,0,3640
92,player,7,"541.0, 259.0, 562.0, 309.0",0.805067599,"215,217,172",None,0,0,3640
92,player,17,"214.0, 217.0, 231.0, 270.0",0.797389388,"229,225,218",None,0,0,3640
92,player,12,"53.0, 243.0, 69.0, 289.0",0.854670763,"129,93,141",None,0,0,3640
92,player,5,"382.0, 196.0, 396.0, 230.0",0.783678055,"198,209,144",None,0,0,3640
92,player,3,"258.0, 203.0, 273.0, 243.0",0.845038354,"205,212,180",None,0,0,3640
92,player,31,"434.0, 208.0, 451.0, 248.0",0.733687997,"87,75,68",None,0,0,3640
92,player,32,"430.0, 201.0, 439.0, 234.0",0.63909024,"77,66,55",None,0,0,3640
92,player,4,"447.0, 248.0, 472.0, 308.0",0.856085598,"196,181,167",None,0,0,3640
93,player,2,"504.0, 243.0, 533.0, 279.0",0.908860028,"106,81,90",None,0,0,3680
93,player,7,"545.0, 259.0, 564.0, 310.0",0.843155503,"145,191,80",None,0,0,3680
93,player,17,"216.0, 217.0, 233.0, 270.0",0.8160308,"230,227,219",None,0,0,3680
93,player,12,"53.0, 243.0, 70.0, 289.0",0.866959095,"100,82,99",None,0,0,3680
93,player,5,"385.0, 196.0, 399.0, 230.0",0.799009502,"196,208,145",None,0,0,3680
93,player,3,"259.0, 203.0, 273.0, 242.0",0.858927131,"202,210,178",None,0,0,3680
93,player,31,"436.0, 208.0, 453.0, 249.0",0.756144106,"152,116,139",None,0,0,3680
93,player,32,"431.0, 202.0, 440.0, 233.0",0.672908664,"80,68,58",None,0,0,3680
93,player,4,"449.0, 249.0, 474.0, 309.0",0.715680361,"195,181,169",None,0,0,3680
94,player,2,"504.0, 242.0, 533.0, 280.0",0.920030057,"110,82,90",None,0,0,3720
94,player,7,"547.0, 260.0, 567.0, 311.0",0.822859645,"146,190,77",None,0,0,3720
94,player,17,"218.0, 216.0, 236.0, 271.0",0.829697847,"236,232,225",None,0,0,3720
94,player,12,"53.0, 243.0, 70.0, 289.0",0.861184597,"133,91,139",None,0,0,3720
94,player,5,"387.0, 196.0, 401.0, 230.0",0.821173728,"187,198,136",None,0,0,3720
